0.064564146	-0.0031269726	-0.05352204	-0.04489083	-0.012773745	-0.07184133	-0.049310412	-0.06929722	0.013282185	0.038625713	-0.06467199	-0.02452857	-0.007982076	-0.04862197	-0.005202771	-0.058007304
0.09308764	-0.036521167	-0.108359575	0.06184797	0.12213154	0.035428945	-0.11303922	-0.18405733	-0.08512584	-0.030741826	0.03264665	-0.10648574	0.034082707	-0.12711452	-0.08240725	-0.046011724
0.206934	-0.04560076	-0.24990174	0.08459524	0.19931754	-0.05113763	-0.16259189	-0.24597289	-0.16888815	-0.09445738	-0.010988784	-0.1260638	0.109977916	-0.2563719	-0.13204683	0.12228533
-0.4883541	0.24981596	0.53146327	-0.3597621	-0.52009064	-0.10168805	0.48376456	0.54086787	0.37084988	0.40500137	-0.21259588	0.40262002	-0.34736577	0.5440425	0.4382637	-0.40019512
-0.014644848	0.025202593	0.04074086	0.027300745	0.008485753	-0.03567804	-0.015246509	0.02326295	-0.008148446	0.09209188	-0.08368013	0.01882001	0.0026006151	0.073698156	0.022022173	0.010044272
0.07770249	-0.092860304	-0.08595373	0.03858795	0.055764996	0.06343135	-0.07647294	-0.06102623	-0.038251817	0.0031896334	-0.0047248583	-0.07248581	0.08863304	-0.022288812	-0.091842115	0.10998089
-0.3932869	0.32703736	0.47697616	-0.31279236	-0.5538883	-0.21517998	0.48645625	0.48204315	0.3311274	0.41270614	-0.22900876	0.42263362	-0.41296488	0.5286696	0.35988522	-0.31592393
0.09435597	0.012242335	-0.08104993	0.03612913	0.0624107	-0.00015143899	-0.011991705	-0.13797006	-0.015553357	0.053978354	-0.030449584	-0.02524466	0.08498379	-0.0629746	-0.05015849	0.033318255
-0.34417376	0.23568806	0.35076	-0.27641237	-0.4172087	-0.15615696	0.38640344	0.40525335	0.25073385	0.40037733	-0.1967104	0.32945687	-0.30671573	0.42941812	0.3349952	-0.20616503
0.064608864	0.014185086	-0.013582348	-0.03956856	0.022614894	-0.0393267	-0.017418018	-0.029252842	0.0039871414	0.06537375	0.006094038	0.00078170106	-0.027901845	-0.074598394	0.005624989	-0.005029216
-0.443949	0.32458472	0.49157584	-0.37442333	-0.51249427	-0.18943875	0.4275962	0.5316589	0.3947922	0.4693057	-0.21875899	0.3769962	-0.4348034	0.5352267	0.43717664	-0.27181888
0.13656978	0.0066660102	-0.14980096	0.030437317	0.08711995	0.0014607906	-0.15543279	-0.18210843	-0.03192929	-0.075931236	-0.029052064	-0.03221138	0.06683381	-0.16375726	-0.08395998	0.084008336
-0.21636018	0.1584405	0.32337806	-0.20965241	-0.31105104	-0.07340155	0.2583299	0.2614343	0.25530148	0.22679123	-0.11141305	0.19601998	-0.24022041	0.31037349	0.17268498	-0.14242761
0.34393418	-0.19950938	-0.47337788	0.30092576	0.38301662	-0.021757957	-0.39668137	-0.46155298	-0.29943776	-0.27458313	0.10815445	-0.2595052	0.28472817	-0.38335246	-0.30140907	0.2621062
-0.0057504135	-0.062317267	-0.0074311453	-0.01675255	0.034698892	-0.020025225	0.014597235	-0.064952224	0.01076926	0.004311201	0.04903612	-0.04829216	0.03895081	0.025181081	-0.061103493	-0.047331676
-0.016035996	0.026844108	0.019579537	0.03733252	-0.04065962	0.030659353	-0.036260337	-0.02683036	-0.017387211	-0.03306368	-0.044369545	-0.00948731	-0.011634006	0.0060224636	0.033047922	-0.056518696
0.0685934	-0.046133474	-0.12224705	0.10878801	0.03586535	0.097743325	-0.1155029	-0.091706835	-0.045906745	-0.013354587	0.10481862	-0.0665395	0.106034085	-0.111143254	-0.022086529	0.08031177
-0.10795383	-0.033946026	0.089289844	-0.0675996	-0.1639068	0.024048721	0.09483046	0.10429551	-0.007956121	0.057211913	0.011098257	0.066607095	-0.016289666	0.117294185	0.014986858	-0.055562347
-0.015568249	0.08018227	-0.0367229	-0.02287014	0.08208385	-0.111116566	-0.05568889	-0.09298303	0.0010385655	0.0362297	-0.077943675	0.0068925936	-0.018247556	-0.10420079	0.026231084	-0.023306366
-0.3002264	0.19454886	0.24391678	-0.2596866	-0.2870645	-0.11179726	0.23800333	0.25026593	0.28877667	0.28226045	-0.14222345	0.28643432	-0.29865465	0.34055394	0.22392063	-0.22550744
-0.1083143	0.04383577	0.14977647	-0.12172535	-0.1053292	-0.087857075	0.15355632	0.14660203	0.074169874	0.056518618	-0.055291057	0.1005478	-0.14326482	0.084769495	0.122937314	-0.15863186
0.054555975	0.003605708	-0.037898224	0.048066244	0.035072714	-0.007540452	-0.034974262	-0.031380735	-0.033373475	-0.0014789365	0.032130603	0.00093438197	0.029338831	-0.042620406	-0.03512809	0.027106453
0.09542928	-0.002638511	-0.07824001	0.0006964654	0.04861443	-0.023131415	-0.105786294	-0.06359689	-0.07407851	-0.006293259	0.021984115	-0.018907472	0.069365844	-0.11133831	-0.025964776	0.06525937
